timestamp,open,high,low,close,volume
2024-01-01,2282.75,2432.76,2052.45,2221.73,12023526.2
2024-01-08,2221.72,2717.77,2166.0,2473.73,20202460.9
2024-01-15,2473.73,2613.59,2415.79,2457.63,8714805.9
2024-01-22,2457.62,2466.99,2167.13,2256.9,12639924.0
2024-01-29,2256.89,2393.81,2233.05,2290.01,9178052.1
2024-02-05,2290.01,2540.8,2268.8,2507.53,9165184.0
2024-02-12,2507.55,2899.0,2472.0,2882.46,12475801.4
2024-02-19,2882.46,3132.39,2856.86,3112.97,15282949.4
2024-02-26,3112.97,3540.0,3036.53,3489.35,16327300.7
2024-03-04,3489.35,3999.0,3176.41,3879.4,16835167.1
2024-03-11,3879.4,4096.15,3411.01,3645.4,16589424.8
2024-03-18,3645.39,3646.47,3051.58,3455.79,19462168.1
2024-03-25,3455.8,3680.62,3420.32,3646.72,10590268.0
2024-04-01,3646.73,3648.2,3200.1,3454.0,12356534.5
2024-04-08,3454.0,3732.93,2786.0,3154.03,16920134.6
2024-04-15,3154.03,3278.78,2862.9,3147.43,14215147.66
2024-04-22,3147.32,3369.64,3065.8,3263.54,11402058.29
2024-04-29,3263.53,3287.98,2815.0,3136.39,13571268.83
2024-05-06,3136.38,3222.59,2874.91,2929.28,9189627.28
2024-05-13,2929.29,3147.42,2860.12,3071.4,9821167.57
2024-05-20,3071.39,3950.0,3048.0,3826.38,18593232.36
2024-05-27,3826.39,3978.63,3703.16,3782.02,9515453.39
2024-06-03,3782.03,3888.0,3565.41,3706.43,7097667.64
2024-06-10,3706.44,3714.6,3362.02,3624.01,9598010.91
2024-06-17,3624.01,3638.0,3346.0,3420.89,10088836.93
2024-06-24,3420.89,3489.27,3210.04,3438.0,8910660.47
2024-07-01,3438.0,3524.12,2803.48,2931.69,12948610.91
2024-07-08,2931.68,3269.0,2822.06,3245.15,11109546.76
2024-07-15,3245.15,3549.41,3233.0,3536.22,10320070.56
2024-07-22,3536.39,3564.0,3087.0,3270.28,11605082.18
2024-07-29,3270.28,3398.0,2616.84,2689.08,13591177.96
2024-08-05,2689.08,2725.99,2079.79,2555.82,24505283.29
2024-08-12,2555.81,2785.13,2505.0,2612.65,13008358.41
2024-08-19,2612.65,2820.6,2534.5,2746.33,11793343.56
2024-08-26,2746.32,2762.19,2391.0,2425.7,12956744.88
2024-09-02,2425.68,2565.72,2149.34,2297.44,15051465.68
2024-09-09,2297.43,2467.98,2272.23,2316.31,12300957.45
2024-09-16,2316.34,2636.0,2252.0,2581.13,13752029.04
2024-09-23,2581.13,2728.99,2539.04,2657.96,11657317.99
2024-09-30,2657.96,2663.99,2308.8,2440.02,14134561.62
2024-10-07,2440.01,2522.16,2330.11,2469.16,11572927.22
2024-10-14,2469.16,2760.94,2443.06,2747.38,12085364.12
2024-10-21,2747.38,2771.19,2380.9,2508.22,12195969.57
2024-10-28,2508.22,2723.23,2410.55,2457.71,13388077.75
2024-11-04,2457.67,3252.48,2356.44,3184.01,18650991.7
2024-11-11,3184.01,3450.0,3014.94,3076.78,20489561.41
2024-11-18,3076.79,3497.29,3030.0,3361.63,16924921.72
2024-11-25,3361.62,3747.99,3253.0,3709.0,16134092.87
2024-12-02,3708.99,4090.0,3502.0,4005.45,15342766.85
2024-12-09,4005.45,4007.21,3451.16,3960.22,15268556.38
2024-12-16,3960.21,4109.56,3101.0,3281.88,20734618.88
2024-12-23,3281.88,3548.5,3216.47,3356.66,10887258.99
2024-12-30,3356.66,3677.99,3304.7,3636.0,9393606.46
2025-01-06,3635.99,3746.33,3156.74,3267.34,13719046.022
2025-01-13,3267.34,3526.43,2907.25,3215.3,18894890.831
2025-01-20,3215.36,3457.78,3142.64,3232.27,13323150.842
2025-01-27,3232.26,3437.77,2733.33,2869.54,15415120.739
2025-02-03,2869.55,2921.02,2086.11,2627.3,22035890.739
