timestamp,open,high,low,close,volume
2026-06-18 07:57:00,1746.8,1749.0,1746.79,1748.69,5139.938
2026-06-18 08:00:00,1748.69,1749.22,1745.6,1746.7,7225.831
2026-06-18 08:03:00,1746.71,1747.0,1745.12,1746.86,8686.391
2026-06-18 08:06:00,1746.86,1751.71,1746.0,1750.19,12369.454
2026-06-18 08:09:00,1750.19,1752.56,1750.04,1751.04,12293.956
2026-06-18 08:12:00,1751.04,1751.04,1746.3,1747.43,12082.504
2026-06-18 08:15:00,1747.43,1750.0,1747.43,1750.0,7615.274
2026-06-18 08:18:00,1750.0,1750.0,1748.06,1748.51,3280.405
2026-06-18 08:21:00,1748.5,1748.82,1747.25,1748.47,2551.071
2026-06-18 08:24:00,1748.47,1749.0,1747.67,1748.58,2877.095
2026-06-18 08:27:00,1748.57,1749.83,1748.14,1749.15,3912.307
2026-06-18 08:30:00,1749.15,1751.58,1748.46,1750.66,6030.877
2026-06-18 08:33:00,1750.65,1751.06,1749.17,1750.0,3282.994
2026-06-18 08:36:00,1750.0,1751.8,1749.96,1750.9,4477.572
2026-06-18 08:39:00,1750.9,1753.67,1750.5,1751.0,13746.486
2026-06-18 08:42:00,1751.0,1751.59,1749.42,1749.74,5213.249
2026-06-18 08:45:00,1749.74,1750.0,1747.78,1749.3,12237.982
2026-06-18 08:48:00,1749.31,1750.39,1749.15,1749.48,4100.576
2026-06-18 08:51:00,1749.48,1749.88,1748.42,1749.04,4329.065
2026-06-18 08:54:00,1749.04,1749.3,1747.26,1747.94,10118.694
2026-06-18 08:57:00,1747.94,1748.18,1745.88,1747.11,10472.93
2026-06-18 09:00:00,1747.11,1747.12,1743.83,1744.2,15383.695
2026-06-18 09:03:00,1744.19,1746.75,1744.19,1746.08,7618.137
2026-06-18 09:06:00,1746.08,1746.55,1745.37,1745.89,3289.098
2026-06-18 09:09:00,1745.9,1746.6,1744.6,1744.6,3846.262
2026-06-18 09:12:00,1744.59,1746.72,1744.15,1746.72,3558.951
2026-06-18 09:15:00,1746.73,1750.74,1746.72,1750.36,11100.6
2026-06-18 09:18:00,1750.36,1751.24,1749.5,1749.5,6594.139
2026-06-18 09:21:00,1749.51,1750.59,1749.05,1749.42,3473.414
2026-06-18 09:24:00,1749.42,1749.88,1746.0,1746.0,5828.679
2026-06-18 09:27:00,1746.0,1746.15,1742.44,1742.44,15728.051
2026-06-18 09:30:00,1742.45,1744.31,1741.46,1744.3,17666.506
2026-06-18 09:33:00,1744.3,1745.68,1744.0,1744.33,4083.601
2026-06-18 09:36:00,1744.33,1744.82,1744.0,1744.72,3405.457
2026-06-18 09:39:00,1744.71,1745.84,1744.71,1745.82,3541.26
2026-06-18 09:42:00,1745.82,1746.75,1745.26,1746.44,4193.649
2026-06-18 09:45:00,1746.44,1748.51,1746.44,1746.49,2699.792
2026-06-18 09:48:00,1746.5,1747.34,1746.04,1746.23,2222.748
2026-06-18 09:51:00,1746.22,1747.33,1746.22,1747.12,1902.563
2026-06-18 09:54:00,1747.12,1747.27,1744.75,1745.76,2591.881
2026-06-18 09:57:00,1745.76,1745.99,1745.04,1745.25,2122.357
2026-06-18 10:00:00,1745.26,1745.26,1744.31,1744.31,2173.286
2026-06-18 10:03:00,1744.31,1746.68,1743.18,1744.74,15289.989
2026-06-18 10:06:00,1744.73,1744.73,1741.46,1741.72,5723.547
2026-06-18 10:09:00,1741.72,1742.4,1740.6,1741.61,7625.807
2026-06-18 10:12:00,1741.6,1742.02,1740.42,1740.52,6462.472
2026-06-18 10:15:00,1740.53,1741.78,1738.48,1739.69,11500.098
2026-06-18 10:18:00,1739.69,1741.26,1738.9,1741.06,7260.845
2026-06-18 10:21:00,1741.06,1741.06,1738.8,1739.11,3780.731
2026-06-18 10:24:00,1739.1,1742.82,1739.0,1741.97,3857.142
2026-06-18 10:27:00,1741.97,1742.3,1740.45,1741.47,3678.297
2026-06-18 10:30:00,1741.47,1742.55,1741.15,1741.3,3764.492
2026-06-18 10:33:00,1741.31,1741.77,1739.07,1741.51,5007.596
2026-06-18 10:36:00,1741.5,1741.72,1738.57,1741.24,6023.214
2026-06-18 10:39:00,1741.24,1741.86,1740.11,1740.89,7490.125
2026-06-18 10:42:00,1740.9,1741.03,1739.43,1739.54,2411.946
2026-06-18 10:45:00,1739.53,1741.16,1738.98,1740.73,3813.001
