timestamp,open,high,low,close,volume
2024-01-01,38.576,43.45,30.3,33.638,25854664.0
2024-01-08,33.644,41.78,30.776,35.285,28214052.0
2024-01-15,35.285,36.822,31.17,32.549,13360637.0
2024-01-22,32.548,36.768,27.223,34.819,24262467.0
2024-01-29,34.822,37.627,32.281,34.859,17973532.0
2024-02-05,34.858,41.249,33.63,39.725,14291537.0
2024-02-12,39.734,43.635,38.344,40.294,15036950.0
2024-02-19,40.3,40.662,35.14,37.483,11504848.0
2024-02-26,37.478,44.944,35.847,42.612,19551421.0
2024-03-04,42.617,45.316,33.72,42.054,20462463.0
2024-03-11,42.054,61.47,39.9,58.443,44419550.0
2024-03-18,58.439,65.398,50.405,55.7,37159150.0
2024-03-25,55.7,59.3,52.475,54.121,10345000.0
2024-04-01,54.115,54.174,43.958,49.321,11627855.0
2024-04-08,49.321,50.817,28.7,37.275,20005429.8
2024-04-15,37.269,38.77,31.913,37.147,13940167.8
2024-04-22,37.147,39.924,33.068,33.955,8551032.8
2024-04-29,33.956,37.985,30.581,37.354,11342181.5
2024-05-06,37.356,39.902,32.708,33.13,8068721.0
2024-05-13,33.13,37.769,31.352,35.602,8758321.2
2024-05-20,35.6,41.81,35.139,36.76,10834375.1
2024-05-27,36.76,38.969,34.765,34.921,6499856.6
2024-06-03,34.92,37.222,30.7,32.996,8330007.7
2024-06-10,32.987,34.0,29.287,30.072,7941521.2
2024-06-17,30.074,30.348,24.114,25.086,17495021.8
2024-06-24,25.086,29.586,23.472,29.362,15893178.9
2024-07-01,29.362,30.127,21.793,25.753,21167500.3
2024-07-08,25.754,27.43,24.544,26.346,12801590.0
2024-07-15,26.341,33.028,26.258,32.642,14057485.0
2024-07-22,32.646,32.956,26.241,27.386,17544551.9
2024-07-29,27.385,28.848,20.581,21.253,14410410.9
2024-08-05,21.256,22.799,17.258,20.403,22554958.3
2024-08-12,20.402,21.866,19.766,20.817,11714157.8
2024-08-19,20.817,28.0,20.375,26.913,18072811.1
2024-08-26,26.916,27.196,21.102,21.408,12108597.7
2024-09-02,21.405,23.52,20.409,23.24,11107711.6
2024-09-09,23.24,25.666,22.878,23.785,13225317.0
2024-09-16,23.788,28.813,22.781,27.294,14675040.2
2024-09-23,27.295,30.85,26.563,29.039,12705017.7
2024-09-30,29.036,29.117,23.88,26.936,13309063.4
2024-10-07,26.936,29.379,25.041,29.061,10145899.1
2024-10-14,29.062,29.859,26.809,28.971,10098022.1
2024-10-21,28.972,29.341,23.865,25.76,8113239.4
2024-10-28,25.758,27.162,22.602,23.536,8210072.3
