timestamp,open,high,low,close,volume
2025-07-24 04:00:00,0.24295,0.245,0.22005,0.233,744337030.0
2025-07-24 08:00:00,0.233,0.24055,0.227,0.2388,712287530.0
2025-07-24 12:00:00,0.23875,0.25495,0.235,0.2401,1056185610.0
2025-07-24 16:00:00,0.2401,0.25995,0.22505,0.23835,1567749420.0
2025-07-24 20:00:00,0.23835,0.24175,0.19005,0.2321,927510750.0
2025-07-25 00:00:00,0.2321,0.23285,0.2206,0.2258,534594370.0
2025-07-25 04:00:00,0.22555,0.23235,0.222,0.2258,412275290.0
2025-07-25 08:00:00,0.2259,0.235,0.22345,0.2312,374306750.0
2025-07-25 12:00:00,0.23125,0.25995,0.19025,0.2244,1642046640.0
2025-07-25 16:00:00,0.22445,0.2323,0.22095,0.22725,347594990.0
2025-07-25 20:00:00,0.2273,0.23715,0.22705,0.23675,160432460.0
2025-07-26 00:00:00,0.23675,0.23875,0.22695,0.2367,260798490.0
2025-07-26 04:00:00,0.23675,0.24495,0.23375,0.23695,320501660.0
2025-07-26 08:00:00,0.237,0.24055,0.2344,0.23665,304974860.0
2025-07-26 12:00:00,0.2367,0.25495,0.21505,0.2387,797009830.0
2025-07-26 16:00:00,0.2388,0.29495,0.17335,0.2391,2041512730.0
2025-07-26 20:00:00,0.2391,0.2415,0.2272,0.23545,172920340.0
2025-07-27 00:00:00,0.23545,0.24275,0.23415,0.2391,220458220.0
2025-07-27 04:00:00,0.2393,0.25665,0.21505,0.23705,657949270.0
2025-07-27 08:00:00,0.23705,0.2405,0.2334,0.23655,225802200.0
2025-07-27 12:00:00,0.2365,0.2411,0.23215,0.2368,233450030.0
2025-07-27 16:00:00,0.23675,0.2466,0.2344,0.23935,302858370.0
2025-07-27 20:00:00,0.23955,0.2448,0.2357,0.24075,211873560.0
2025-07-28 00:00:00,0.24065,0.24995,0.22895,0.2446,463233160.0
2025-07-28 04:00:00,0.2446,0.24995,0.237,0.2434,355885190.0
2025-07-28 08:00:00,0.2433,0.246,0.23,0.2416,350751400.0
2025-07-28 12:00:00,0.24165,0.2448,0.18,0.18105,1151972680.0
2025-07-28 16:00:00,0.181,0.29,0.1801,0.2296,1204339260.0
2025-07-28 20:00:00,0.2296,0.2311,0.2241,0.22605,350309090.0
2025-07-29 00:00:00,0.2261,0.22925,0.2215,0.227,298544610.0
2025-07-29 04:00:00,0.227,0.24495,0.22565,0.23175,568891850.0
2025-07-29 08:00:00,0.23175,0.2535,0.20505,0.22755,925248120.0
2025-07-29 12:00:00,0.22755,0.2318,0.18,0.1829,1201478690.0
2025-07-29 16:00:00,0.18305,0.284,0.1829,0.22135,2011380520.0
2025-07-29 20:00:00,0.2214,0.2255,0.21885,0.22405,215450990.0
2025-07-30 00:00:00,0.2239,0.2266,0.22115,0.2244,224275620.0
2025-07-30 04:00:00,0.22435,0.23855,0.2195,0.2219,1987840400.0
2025-07-30 08:00:00,0.2219,0.2294,0.215,0.2159,1257945830.0
2025-07-30 12:00:00,0.21595,0.223,0.21405,0.22135,388958850.0
2025-07-30 16:00:00,0.2214,0.22665,0.20515,0.2173,971659970.0
2025-07-30 20:00:00,0.21725,0.2271,0.21495,0.2198,302819840.0
2025-07-31 00:00:00,0.21985,0.22615,0.21405,0.22285,415856320.0
2025-07-31 04:00:00,0.22295,0.22805,0.216,0.22355,265250960.0
2025-07-31 08:00:00,0.2235,0.226,0.21875,0.2222,216168810.0
2025-07-31 12:00:00,0.22215,0.223,0.21405,0.2175,470995860.0
2025-07-31 16:00:00,0.21755,0.22375,0.20485,0.2138,568309670.0
2025-07-31 20:00:00,0.2137,0.21465,0.20845,0.2097,274463340.0
2025-08-01 00:00:00,0.20975,0.2224,0.20215,0.209,701900380.0
2025-08-01 04:00:00,0.209,0.20935,0.195,0.20595,484606850.0
2025-08-01 08:00:00,0.2059,0.20755,0.2002,0.20745,375970360.0
2025-08-01 12:00:00,0.20745,0.2117,0.2014,0.2096,421817880.0
2025-08-01 16:00:00,0.2096,0.2125,0.2025,0.2084,471891180.0
2025-08-01 20:00:00,0.20835,0.23,0.18175,0.20085,1439217750.0
2025-08-02 00:00:00,0.2009,0.2068,0.199,0.20225,271429580.0
2025-08-02 04:00:00,0.20215,0.2053,0.19335,0.2001,331721120.0
2025-08-02 08:00:00,0.2001,0.2018,0.19705,0.1996,326919940.0
2025-08-02 12:00:00,0.1997,0.20165,0.19035,0.19455,432581070.0
2025-08-02 16:00:00,0.19455,0.2101,0.18415,0.1924,953667000.0
